VeChain,0.00423416674441,3.71%,https://coinmarketcap.com/currencies/vechain/
OmiseGO,1.51757116318,1.17%,https://coinmarketcap.com/currencies/omisego/
TrueUSD,1.00640544896,-0.32%,https://coinmarketcap.com/currencies/trueusd/
Qtum,2.29069397474,2.23%,https://coinmarketcap.com/currencies/qtum/
Ontology,0.637210002816,3.06%,https://coinmarketcap.com/currencies/ontology/
0x,0.331537981385,1.95%,https://coinmarketcap.com/currencies/0x/
Zilliqa,0.0218513658145,6.17%,https://coinmarketcap.com/currencies/zilliqa/
Decred,18.9912376851,2.11%,https://coinmarketcap.com/currencies/decred/
Basic Attenti...,0.139469046642,2.55%,https://coinmarketcap.com/currencies/basic-attention-token/
Lisk,1.40306878998,2.44%,https://coinmarketcap.com/currencies/lisk/
Bitcoin Diamond,0.931797580109,-0.42%,https://coinmarketcap.com/currencies/bitcoin-diamond/
Chainlink,0.391268756482,3.64%,https://coinmarketcap.com/currencies/chainlink/
Bytecoin,0.000736313907283,2.85%,https://coinmarketcap.com/currencies/bytecoin-bcn/
Paxos Standar...,1.00850410158,0.06%,https://coinmarketcap.com/currencies/paxos-standard-token/
ICON,0.27988471088,4.40%,https://coinmarketcap.com/currencies/icon/
DigiByte,0.0115708307944,7.14%,https://coinmarketcap.com/currencies/digibyte/
Revain,0.267887904761,4.00%,https://coinmarketcap.com/currencies/revain/
Nano,0.972295541786,2.47%,https://coinmarketcap.com/currencies/nano/
BitShares,0.0455283552833,13.97%,https://coinmarketcap.com/currencies/bitshares/
Verge,0.00718818121036,2.77%,https://coinmarketcap.com/currencies/verge/
Siacoin,0.0027776348655,3.22%,https://coinmarketcap.com/currencies/siacoin/
Stratis,1.07466074546,0.19%,https://coinmarketcap.com/currencies/stratis/
Augur,9.41049832627,1.77%,https://coinmarketcap.com/currencies/augur/
Aeternity,0.411037501119,2.13%,https://coinmarketcap.com/currencies/aeternity/
Steem,0.293303615846,4.69%,https://coinmarketcap.com/currencies/steem/
Gemini Dollar,1.00448582111,0.33%,https://coinmarketcap.com/currencies/gemini-dollar/
Komodo,0.759503338756,-1.50%,https://coinmarketcap.com/currencies/komodo/
Buggyra Coin ...,0.0500842967129,29.56%,https://coinmarketcap.com/currencies/buggyra-coin-zero/
Populous,1.55806348695,2.36%,https://coinmarketcap.com/currencies/populous/
Bytom,0.0810017160287,1.71%,https://coinmarketcap.com/currencies/bytom/
Pundi X,0.000450390773124,4.36%,https://coinmarketcap.com/currencies/pundi-x/
IOST,0.00613115827513,5.31%,https://coinmarketcap.com/currencies/iostoken/
Holo,0.000530813769455,14.40%,https://coinmarketcap.com/currencies/holo/
Dai,1.00030680212,-0.28%,https://coinmarketcap.com/currencies/dai/
Golem,0.0715911823212,4.96%,https://coinmarketcap.com/currencies/golem-network-tokens/
Status,0.0197051257572,2.86%,https://coinmarketcap.com/currencies/status/
Electroneum,0.00777396457043,4.27%,https://coinmarketcap.com/currencies/electroneum/
Factom,7.58831448663,-0.73%,https://coinmarketcap.com/currencies/factom/
MaidSafeCoin,0.145120414981,4.56%,https://coinmarketcap.com/currencies/maidsafecoin/
Cryptonex,1.17474398027,4.28%,https://coinmarketcap.com/currencies/cryptonex/
Aurora,0.00997958260599,-0.28%,https://coinmarketcap.com/currencies/aurora/
Dentacoin,0.000195328573512,4.60%,https://coinmarketcap.com/currencies/dentacoin/
ODEM,0.280476114375,-4.38%,https://coinmarketcap.com/currencies/odem/
Ardor,0.060296503495,-0.73%,https://coinmarketcap.com/currencies/ardor/
REPO,0.501342661817,10.07%,https://coinmarketcap.com/currencies/repo/
Huobi Token,1.09508315528,0.90%,https://coinmarketcap.com/currencies/huobi-token/
KuCoin Shares,0.604611408797,2.77%,https://coinmarketcap.com/currencies/kucoin-shares/
Waltonchain,1.27929803429,10.46%,https://coinmarketcap.com/currencies/waltonchain/
PIVX,0.879697528477,-1.20%,https://coinmarketcap.com/currencies/pivx/
Ark,0.450680148986,0.37%,https://coinmarketcap.com/currencies/ark/
Decentraland,0.0451765393964,0.00%,https://coinmarketcap.com/currencies/decentraland/
Insight Chain,0.281223358904,1.32%,https://coinmarketcap.com/currencies/insight-chain/
Mixin,98.7197056782,2.85%,https://coinmarketcap.com/currencies/mixin/
Aion,0.160233572044,0.35%,https://coinmarketcap.com/currencies/aion/
DEX,0.224755825274,43.31%,https://coinmarketcap.com/currencies/dex/
DigixDAO,21.2760461762,3.34%,https://coinmarketcap.com/currencies/digixdao/
Bancor,0.686722280753,-0.67%,https://coinmarketcap.com/currencies/bancor/
Nexo,0.0750735689184,1.19%,https://coinmarketcap.com/currencies/nexo/
Crypto.com,2.62354480257,3.49%,https://coinmarketcap.com/currencies/crypto-com/
MobileGo,0.412654344891,-12.67%,https://coinmarketcap.com/currencies/mobilego/
MonaCoin,0.634429938184,0.76%,https://coinmarketcap.com/currencies/monacoin/
HyperCash,0.922769704751,1.75%,https://coinmarketcap.com/currencies/hypercash/
Polymath,0.137825752764,-3.62%,https://coinmarketcap.com/currencies/polymath-network/
Wanchain,0.374198794255,2.44%,https://coinmarketcap.com/currencies/wanchain/
Elastos,2.74767447239,1.26%,https://coinmarketcap.com/currencies/elastos/
QASH,0.111195347697,-3.94%,https://coinmarketcap.com/currencies/qash/
ReddCoin,0.00133055194432,3.22%,https://coinmarketcap.com/currencies/reddcoin/
Linkey,0.757506891528,-0.52%,https://coinmarketcap.com/currencies/linkey/
Ravencoin,0.0144084755565,3.72%,https://coinmarketcap.com/currencies/ravencoin/
Maximine Coin,0.00942005644421,1.12%,https://coinmarketcap.com/currencies/maximine-coin/
THETA,0.0513803576831,2.88%,https://coinmarketcap.com/currencies/theta/
WAX,0.038082623881,-2.77%,https://coinmarketcap.com/currencies/wax/
Metaverse ETP,0.651788222442,2.17%,https://coinmarketcap.com/currencies/metaverse/
Zcoin,5.54914484686,4.60%,https://coinmarketcap.com/currencies/zcoin/
STASIS EURS,1.13757763957,0.70%,https://coinmarketcap.com/currencies/stasis-eurs/
MOAC,0.560999367867,0.55%,https://coinmarketcap.com/currencies/moac/
Digitex Futures,0.0474823049221,13.93%,https://coinmarketcap.com/currencies/digitex-futures/
GXChain,0.573771728706,1.74%,https://coinmarketcap.com/currencies/gxchain/
Loopring,0.0433617470633,1.82%,https://coinmarketcap.com/currencies/loopring/
aelf,0.120052203084,-1.37%,https://coinmarketcap.com/currencies/aelf/
Bitcoin Private,1.60810889585,0.22%,https://coinmarketcap.com/currencies/bitcoin-private/
Power Ledger,0.0834344293749,-0.21%,https://coinmarketcap.com/currencies/power-ledger/
Veritaseum,15.2598425596,4.19%,https://coinmarketcap.com/currencies/veritaseum/
QuarkChain,0.0401081626844,1.11%,https://coinmarketcap.com/currencies/quarkchain/
Crypto.com Chain,0.0176757087866,3.19%,https://coinmarketcap.com/currencies/crypto-com-chain/
Mithril,0.0643195508087,-1.81%,https://coinmarketcap.com/currencies/mithril/
Kin,3.97698988879e-05,3.30%,https://coinmarketcap.com/currencies/kin/
SingularityNET,0.0552603187503,-2.68%,https://coinmarketcap.com/currencies/singularitynet/
Loom Network,0.0484577086351,-0.31%,https://coinmarketcap.com/currencies/loom-network/
Horizen,5.2722415829,4.88%,https://coinmarketcap.com/currencies/zencash/
Nxt,0.029170284679,2.67%,https://coinmarketcap.com/currencies/nxt/
Enjin Coin,0.0375819318127,0.93%,https://coinmarketcap.com/currencies/enjin-coin/
Nebulas,0.611616854431,3.32%,https://coinmarketcap.com/currencies/nebulas-token/
Credo,0.0502162347925,1.88%,https://coinmarketcap.com/currencies/credo/
Eidoo,0.909048990564,3.37%,https://coinmarketcap.com/currencies/eidoo/
Syscoin,0.0484344971497,3.08%,https://coinmarketcap.com/currencies/syscoin/
Endor Protocol,0.0373703769811,-3.25%,https://coinmarketcap.com/currencies/endor-protocol/
ProximaX,0.00426426267692,-6.47%,https://coinmarketcap.com/currencies/proximax/
WaykiChain,0.122119800892,4.56%,https://coinmarketcap.com/currencies/waykichain/
Gold Bits Coin,0.240066162362,4.45%,https://coinmarketcap.com/currencies/gold-bits-coin/
FunFair,0.00455948202997,1.55%,https://coinmarketcap.com/currencies/funfair/
OneRoot Network,0.0913568319849,-1.44%,https://coinmarketcap.com/currencies/oneroot-network/
Gas,2.4795599358,8.84%,https://coinmarketcap.com/currencies/gas/
TenX,0.217726154013,-0.11%,https://coinmarketcap.com/currencies/tenx/
Enigma,0.331002656402,6.14%,https://coinmarketcap.com/currencies/enigma/
Santiment Net...,0.384928987632,10.65%,https://coinmarketcap.com/currencies/santiment/
Dragonchain,0.100244313042,8.96%,https://coinmarketcap.com/currencies/dragonchain/
BOScoin,0.0521040525379,-2.37%,https://coinmarketcap.com/currencies/boscoin/
Melon,28.4750356354,240.07%,https://coinmarketcap.com/currencies/melon/
Nexus,0.382985580243,-4.41%,https://coinmarketcap.com/currencies/nexus/
Dent,0.00130983352411,1.34%,https://coinmarketcap.com/currencies/dent/
Cortex,0.149650965406,23.70%,https://coinmarketcap.com/currencies/cortex/
Kyber Network,0.166226189332,-1.64%,https://coinmarketcap.com/currencies/kyber-network/
Quant,2.27813941154,9.25%,https://coinmarketcap.com/currencies/quant/
CyberMiles,0.0268960086463,1.27%,https://coinmarketcap.com/currencies/cybermiles/
Centrality,0.0258982441137,-2.07%,https://coinmarketcap.com/currencies/centrality/
Storj,0.152916961491,3.50%,https://coinmarketcap.com/currencies/storj/
XYO Network,0.00371855100583,-1.48%,https://coinmarketcap.com/currencies/xyo-network/
Iconomi,0.208073457945,3.19%,https://coinmarketcap.com/currencies/iconomi/
Substratum,0.0534037544723,6.38%,https://coinmarketcap.com/currencies/substratum/
SALT,0.254045907925,5.82%,https://coinmarketcap.com/currencies/salt/
NULS,0.43791215053,2.66%,https://coinmarketcap.com/currencies/nuls/
SIRIN LABS Token,0.039735623959,-1.09%,https://coinmarketcap.com/currencies/sirin-labs-token/
Civic,0.0567802638473,3.29%,https://coinmarketcap.com/currencies/civic/
Byteball Bytes,28.2270380414,-4.03%,https://coinmarketcap.com/currencies/byteball/
Bread,0.215100430083,3.21%,https://coinmarketcap.com/currencies/bread/
Dropil,0.000841827552411,0.64%,https://coinmarketcap.com/currencies/dropil/
Cube,0.00276637248309,17.35%,https://coinmarketcap.com/currencies/cube/
Neblio,1.34614711286,-0.42%,https://coinmarketcap.com/currencies/neblio/
Spectre.ai Di...,0.22658779981,0.00%,https://coinmarketcap.com/currencies/spectre-dividend/
Genesis Vision,4.17774236292,0.64%,https://coinmarketcap.com/currencies/genesis-vision/
Request Network,0.0252585255853,7.88%,https://coinmarketcap.com/currencies/request-network/
Dynamic Tradi...,0.0150642294668,4.23%,https://coinmarketcap.com/currencies/dynamic-trading-rights/
THEKEY,0.00348860146825,2.39%,https://coinmarketcap.com/currencies/thekey/
Particl,2.18651336889,3.35%,https://coinmarketcap.com/currencies/particl/
Smartlands,3.41712847952,2.55%,https://coinmarketcap.com/currencies/smartlands/
Unobtanium,86.8508124496,12.01%,https://coinmarketcap.com/currencies/unobtanium/
Groestlcoin,0.241253752884,0.57%,https://coinmarketcap.com/currencies/groestlcoin/
Bibox Token,0.152479247453,4.66%,https://coinmarketcap.com/currencies/bibox-token/
iExec RLC,0.212160204205,5.37%,https://coinmarketcap.com/currencies/rlc/
Peercoin,0.66056292489,2.51%,https://coinmarketcap.com/currencies/peercoin/
Aragon,0.568615803043,28.82%,https://coinmarketcap.com/currencies/aragon/
CRYPTO20,0.410083222469,4.66%,https://coinmarketcap.com/currencies/c20/
Moeda Loyalty...,0.840390397654,2.46%,https://coinmarketcap.com/currencies/moeda-loyalty-points/
Odyssey,0.00341816991329,0.89%,https://coinmarketcap.com/currencies/odyssey/
Edgeless,0.162687791165,1.86%,https://coinmarketcap.com/currencies/edgeless/
TrueChain,0.267276056175,-0.37%,https://coinmarketcap.com/currencies/truechain/
Storm,0.00316461420468,2.20%,https://coinmarketcap.com/currencies/storm/
Tokenomy,0.0781863206067,2.54%,https://coinmarketcap.com/currencies/tokenomy/
GoChain,0.0235150314912,1.15%,https://coinmarketcap.com/currencies/gochain/
SmartCash,0.0147117211952,2.55%,https://coinmarketcap.com/currencies/smartcash/
Cindicator,0.0106384743689,3.51%,https://coinmarketcap.com/currencies/cindicator/
Lisk Machine ...,0.127934503004,3.37%,https://coinmarketcap.com/currencies/lisk-machine-learning/
TomoChain,0.275002955478,0.12%,https://coinmarketcap.com/currencies/tomochain/
TokenClub,0.0315898214202,-1.22%,https://coinmarketcap.com/currencies/tokenclub/
Credits,0.097688674242,1.91%,https://coinmarketcap.com/currencies/credits/
Republic Prot...,0.0234140096098,9.51%,https://coinmarketcap.com/currencies/republic-protocol/
Po.et,0.00604614124645,10.04%,https://coinmarketcap.com/currencies/poet/
Mainframe,0.00298859582128,2.07%,https://coinmarketcap.com/currencies/mainframe/
BnkToTheFuture,0.0229568992682,1.69%,https://coinmarketcap.com/currencies/bnktothefuture/
Ignis,0.0189288474475,1.40%,https://coinmarketcap.com/currencies/ignis/
PumaPay,0.000684780418432,3.08%,https://coinmarketcap.com/currencies/pumapay/
Fusion,0.478276074207,-1.66%,https://coinmarketcap.com/currencies/fusion/
Universa,0.00768125939557,20.60%,https://coinmarketcap.com/currencies/universa/
Qubitica,5.09508911888,7.76%,https://coinmarketcap.com/currencies/qubitica/
Gifto,0.0265103763829,-0.55%,https://coinmarketcap.com/currencies/gifto/
Telcoin,0.000403304848494,-3.42%,https://coinmarketcap.com/currencies/telcoin/
Emercoin,0.32548250512,0.95%,https://coinmarketcap.com/currencies/emercoin/
Vitae,1.21664006488,4.39%,https://coinmarketcap.com/currencies/vitae/
Pillar,0.0534636056627,6.19%,https://coinmarketcap.com/currencies/pillar/
Vertcoin,0.290889394811,0.35%,https://coinmarketcap.com/currencies/vertcoin/
Gnosis,12.4969080402,-1.48%,https://coinmarketcap.com/currencies/gnosis-gno/
STACS,0.028080660438,-5.21%,https://coinmarketcap.com/currencies/stacs/
Energi,1.16359836936,-4.70%,https://coinmarketcap.com/currencies/energi/
BridgeCoin,0.500661931575,9.15%,https://coinmarketcap.com/currencies/bridgecoin/
Streamr DATAcoin,0.0196801576946,7.34%,https://coinmarketcap.com/currencies/streamr-datacoin/
Wagerr,0.0724272407976,2.77%,https://coinmarketcap.com/currencies/wagerr/
TokenPay,0.82884925317,7.66%,https://coinmarketcap.com/currencies/tokenpay/
Bezant,0.0254220265351,-6.30%,https://coinmarketcap.com/currencies/bezant/
Raiden Networ...,0.254355678304,-2.35%,https://coinmarketcap.com/currencies/raiden-network-token/
APIS,0.00261811271538,2.03%,https://coinmarketcap.com/currencies/apis/
DMarket,0.251250002344,-0.99%,https://coinmarketcap.com/currencies/dmarket/
IoTeX,0.00810233773098,2.65%,https://coinmarketcap.com/currencies/iotex/
Skycoin,1.10929364299,4.78%,https://coinmarketcap.com/currencies/skycoin/
Optimal Shelf...,0.0382953855242,-2.60%,https://coinmarketcap.com/currencies/optimal-shelf-availability-token/
Everipedia,0.00264874326161,-2.36%,https://coinmarketcap.com/currencies/everipedia/
Apollo Currency,0.00080818996511,-0.38%,https://coinmarketcap.com/currencies/apollo-currency/
OST,0.0258813532482,3.85%,https://coinmarketcap.com/currencies/ost/
Nasdacoin,0.618555691681,4.76%,https://coinmarketcap.com/currencies/nasdacoin/
AMO Coin,0.00131060424925,2.89%,https://coinmarketcap.com/currencies/amo-coin/
Namecoin,0.78808078245,4.46%,https://coinmarketcap.com/currencies/namecoin/
Nucleus Vision,0.0020180717722,5.07%,https://coinmarketcap.com/currencies/nucleus-vision/
NavCoin,0.176813944088,5.51%,https://coinmarketcap.com/currencies/nav-coin/
Swarm,0.160553394782,3.17%,https://coinmarketcap.com/currencies/swarm-fund/
Mobius,0.0213483695147,8.33%,https://coinmarketcap.com/currencies/mobius/
Einsteinium,0.0497650080943,-0.45%,https://coinmarketcap.com/currencies/einsteinium/
FLO,0.0721246107129,0.35%,https://coinmarketcap.com/currencies/flo/
Matrix AI Net...,0.0717100640553,6.01%,https://coinmarketcap.com/currencies/matrix-ai-network/
Ambrosus,0.0738828056354,-5.95%,https://coinmarketcap.com/currencies/amber/
UTRUST,0.023688033168,4.64%,https://coinmarketcap.com/currencies/utrust/
Ethos,0.117616737926,2.27%,https://coinmarketcap.com/currencies/ethos/
Paragon,0.160693025147,-4.79%,https://coinmarketcap.com/currencies/paragon/
Gulden,0.025352428447,0.70%,https://coinmarketcap.com/currencies/gulden/
Noah Coin,0.000318266070028,2.58%,https://coinmarketcap.com/currencies/noah-coin/
MediBloc [ERC20],0.00323759552035,-0.14%,https://coinmarketcap.com/currencies/medx/
Genaro Network,0.0174849183511,5.92%,https://coinmarketcap.com/currencies/genaro-network/
LockTrip,1.10067898646,9.08%,https://coinmarketcap.com/currencies/lockchain/
Boolberry,0.810734343809,5.89%,https://coinmarketcap.com/currencies/boolberry/
Quantstamp,0.0163596361782,1.71%,https://coinmarketcap.com/currencies/quantstamp/
PRIZM,0.137645259863,9.23%,https://coinmarketcap.com/currencies/prizm/
Insolar,0.306708385189,1.53%,https://coinmarketcap.com/currencies/insolar/
Metal,0.261120444411,-2.37%,https://coinmarketcap.com/currencies/metal/
Scry.info,0.0220406666955,-0.19%,https://coinmarketcap.com/currencies/scryinfo/
RChain,0.0257595659294,3.59%,https://coinmarketcap.com/currencies/rchain/
Ubiq,0.22402097159,2.62%,https://coinmarketcap.com/currencies/ubiq/
Loopring [NEO],0.0828373229688,-4.14%,https://coinmarketcap.com/currencies/loopring-neo/
Ruff,0.00956389575163,-0.95%,https://coinmarketcap.com/currencies/ruff/
WhiteCoin,0.0374342535336,5.23%,https://coinmarketcap.com/currencies/whitecoin/
BLOCKv,0.00400720603034,8.94%,https://coinmarketcap.com/currencies/blockv/
smARTOFGIVING,0.155128352651,5.79%,https://coinmarketcap.com/currencies/smartofgiving/
ETHLend,0.00830273151828,3.97%,https://coinmarketcap.com/currencies/ethlend/
IoT Chain,0.130404360224,3.26%,https://coinmarketcap.com/currencies/iot-chain/
Envion,0.0827975828857,-1.35%,https://coinmarketcap.com/currencies/envion/
Bluzelle,0.0455584784825,0.21%,https://coinmarketcap.com/currencies/bluzelle/
Steem Dollars,0.779968455846,4.12%,https://coinmarketcap.com/currencies/steem-dollars/
Quantum Resis...,0.173340824183,5.22%,https://coinmarketcap.com/currencies/quantum-resistant-ledger/
SaluS,8.90688670396,1.29%,https://coinmarketcap.com/currencies/salus/
BABB,0.00042764951551,1.68%,https://coinmarketcap.com/currencies/babb/
Breezecoin,0.228014107516,3.70%,https://coinmarketcap.com/currencies/breezecoin/
Tripio,0.00267503413741,-0.01%,https://coinmarketcap.com/currencies/tripio/
DigitalNote,0.00124918056791,4.70%,https://coinmarketcap.com/currencies/digitalnote/
BitBay,0.00846525667511,5.38%,https://coinmarketcap.com/currencies/bitbay/
Crypterium,0.10647359482,7.84%,https://coinmarketcap.com/currencies/crypterium/
ZrCoin,2.15885328681,6.92%,https://coinmarketcap.com/currencies/zrcoin/
SmartMesh,0.00600731070779,2.01%,https://coinmarketcap.com/currencies/smartmesh/
Safe Exchange...,0.0054800791748,-5.57%,https://coinmarketcap.com/currencies/safe-exchange-coin/
Arcblock,0.0857597441797,5.51%,https://coinmarketcap.com/currencies/arcblock/
Blocknet,1.51586281996,11.46%,https://coinmarketcap.com/currencies/blocknet/
Own,0.111758299008,-3.19%,https://coinmarketcap.com/currencies/own/
TokenCard,0.345046454814,11.24%,https://coinmarketcap.com/currencies/tokencard/
High Performa...,0.215713338416,4.59%,https://coinmarketcap.com/currencies/high-performance-blockchain/
VIBE,0.0315090113412,-2.42%,https://coinmarketcap.com/currencies/vibe/
SONM,0.0227632438263,4.68%,https://coinmarketcap.com/currencies/sonm/
Clams,2.38610068885,11.34%,https://coinmarketcap.com/currencies/clams/
Metronome,0.918529818087,16.34%,https://coinmarketcap.com/currencies/metronome/
AdEx,0.109455578208,1.53%,https://coinmarketcap.com/currencies/adx-net/
Time New Bank,0.00322320478649,3.95%,https://coinmarketcap.com/currencies/time-new-bank/
Cryptaur,0.00106633297347,1.06%,https://coinmarketcap.com/currencies/cryptaur/
CanonChain,0.0158547578,12.59%,https://coinmarketcap.com/currencies/cononchain/
Moss Coin,0.0355899353004,-7.43%,https://coinmarketcap.com/currencies/moss-coin/
VITE,0.0186886908938,3.65%,https://coinmarketcap.com/currencies/vite/
DECENT,0.150599480855,1.96%,https://coinmarketcap.com/currencies/decent/
E-Dinar Coin,0.00870151234325,4.01%,https://coinmarketcap.com/currencies/e-dinar-coin/
Wings,0.082507481753,3.51%,https://coinmarketcap.com/currencies/wings/
Propy,0.134793389484,3.21%,https://coinmarketcap.com/currencies/propy/
Stakenet,0.101493998605,1.72%,https://coinmarketcap.com/currencies/stakenet/
QLC Chain,0.0319303175372,22.43%,https://coinmarketcap.com/currencies/qlink/
Fantom,0.00602119832682,3.47%,https://coinmarketcap.com/currencies/fantom/
COSS,0.0638393742212,-2.92%,https://coinmarketcap.com/currencies/coss/
Viacoin,0.326905402094,0.92%,https://coinmarketcap.com/currencies/viacoin/
Neumark,0.163237418906,-15.88%,https://coinmarketcap.com/currencies/neumark/
DATA,0.000952797110658,1.99%,https://coinmarketcap.com/currencies/data/
Selfkey,0.00294262413413,5.68%,https://coinmarketcap.com/currencies/selfkey/
district0x,0.0123784182162,5.17%,https://coinmarketcap.com/currencies/district0x/
MediBloc [QRC20],0.00249157378019,4.19%,https://coinmarketcap.com/currencies/medibloc/
Timicoin,0.0239855823118,4.96%,https://coinmarketcap.com/currencies/timicoin/
NIX,0.173605789214,13.46%,https://coinmarketcap.com/currencies/nix/
Modum,0.34430530448,-0.72%,https://coinmarketcap.com/currencies/modum/
CasinoCoin,0.000201465393053,-12.76%,https://coinmarketcap.com/currencies/casinocoin/
Jibrel Network,0.0427672119567,-2.77%,https://coinmarketcap.com/currencies/jibrel-network/
Red Pulse Pho...,0.0086660509356,6.16%,https://coinmarketcap.com/currencies/red-pulse/
LEOcoin,0.0704188812314,18.80%,https://coinmarketcap.com/currencies/leocoin/
Burst,0.00355856800351,0.23%,https://coinmarketcap.com/currencies/burst/
Electra,0.000250258880099,2.63%,https://coinmarketcap.com/currencies/electra/
Loki,0.223520724203,6.54%,https://coinmarketcap.com/currencies/loki/
Wabi,0.129199923096,1.92%,https://coinmarketcap.com/currencies/wabi/
LATOKEN,0.0868811531917,3.79%,https://coinmarketcap.com/currencies/latoken/
Game.com,0.0092376847619,-2.05%,https://coinmarketcap.com/currencies/game/
Global Crypto...,0.00576312181017,5.47%,https://coinmarketcap.com/currencies/global-cryptocurrency/
WePower,0.0136269888364,2.61%,https://coinmarketcap.com/currencies/wepower/
SPINDLE,0.00186109229221,1.54%,https://coinmarketcap.com/currencies/spindle/
Bitcoin Interest,0.374642989235,8.97%,https://coinmarketcap.com/currencies/bitcoin-interest/
CrypticCoin,0.00267805314501,10.98%,https://coinmarketcap.com/currencies/crypticcoin/
Primas,0.127850918378,3.61%,https://coinmarketcap.com/currencies/primas/
Restart Energ...,0.0148315513933,4.06%,https://coinmarketcap.com/currencies/restart-energy-mwat/
Sakura Bloom,0.00258754676432,-1.87%,https://coinmarketcap.com/currencies/sakura-bloom/
Wowbit,0.0240510046598,5.76%,https://coinmarketcap.com/currencies/wowbit/
Cashaa,0.0109239634453,-3.82%,https://coinmarketcap.com/currencies/cashaa/
CPChain,0.0174195412708,-5.76%,https://coinmarketcap.com/currencies/cpchain/
SingularDTV,0.010887541247,2.07%,https://coinmarketcap.com/currencies/singulardtv/
POA Network,0.0294737233624,2.46%,https://coinmarketcap.com/currencies/poa-network/
bitCNY,0.153979799531,0.66%,https://coinmarketcap.com/currencies/bitcny/
CloakCoin,1.22978471524,4.69%,https://coinmarketcap.com/currencies/cloakcoin/
GameCredits,0.0921784834691,-0.54%,https://coinmarketcap.com/currencies/gamecredits/
ZClassic,1.13304866072,4.70%,https://coinmarketcap.com/currencies/zclassic/
Bitcore,0.383345317109,1.72%,https://coinmarketcap.com/currencies/bitcore/
OriginTrail,0.0222515935591,-0.49%,https://coinmarketcap.com/currencies/origintrail/
TTC Protocol,0.022608120384,0.76%,https://coinmarketcap.com/currencies/ttc-protocol/
BlackCoin,0.100675954022,19.35%,https://coinmarketcap.com/currencies/blackcoin/
Counterparty,2.40324250045,6.04%,https://coinmarketcap.com/currencies/counterparty/
Quanta Utilit...,0.000213454991964,33.58%,https://coinmarketcap.com/currencies/quanta-utility-token/
BitKan,0.00180791461585,5.02%,https://coinmarketcap.com/currencies/bitkan/
Asch,0.0668324545604,0.06%,https://coinmarketcap.com/currencies/asch/
Waves Communi...,0.625773061146,0.77%,https://coinmarketcap.com/currencies/waves-community-token/
IHT Real Esta...,0.0110881192151,-2.28%,https://coinmarketcap.com/currencies/iht-real-estate-protocol/
Ripio Credit ...,0.012370364944,3.84%,https://coinmarketcap.com/currencies/ripio-credit-network/
Zipper,0.000380216185737,3.10%,https://coinmarketcap.com/currencies/zip/
ParkinGo,0.561409330468,-0.21%,https://coinmarketcap.com/currencies/parkingo/
Pascal Coin,0.251025879744,-0.74%,https://coinmarketcap.com/currencies/pascal-coin/
DEW,0.0589175900432,-26.28%,https://coinmarketcap.com/currencies/dew/
Robotina,0.0226358186535,-0.68%,https://coinmarketcap.com/currencies/robotina/
Litecoin Cash,0.0100937165974,4.76%,https://coinmarketcap.com/currencies/litecoin-cash/
Lympo,0.0079025715318,0.23%,https://coinmarketcap.com/currencies/lympo/
NKN,0.0262802741195,-8.46%,https://coinmarketcap.com/currencies/nkn/
Mothership,0.0424467450978,1.05%,https://coinmarketcap.com/currencies/mothership/
CyberVein,0.0055421013562,-4.49%,https://coinmarketcap.com/currencies/cybervein/
Covesting,0.335176996067,1.69%,https://coinmarketcap.com/currencies/covesting/
